fecha,region,tmax_c,tmin_c,tmed_c
2024-12-27,Comarca Lagunera Dgo.,42.8,28.5,35.9
2024-12-28,Comarca Lagunera Dgo.,50.0,32.6,40.2
2024-12-29,Comarca Lagunera Dgo.,46.8,32.0,39.4
2024-12-30,Comarca Lagunera Dgo.,46.0,30.5,38.3
2024-12-31,Comarca Lagunera Dgo.,48.2,30.4,39.3
2022-01-01,Sierra Madre Occ.,28.5,18.5,24.4
2022-01-02,Sierra Madre Occ.,29.0,15.2,22.4
2022-01-03,Sierra Madre Occ.,34.2,21.3,28.1
2022-01-04,Sierra Madre Occ.,29.9,15.4,22.4
2022-01-05,Sierra Madre Occ.,31.5,18.0,26.0
2022-01-06,Sierra Madre Occ.,33.2,23.6,29.0
2022-01-07,Sierra Madre Occ.,31.4,20.0,26.1
2022-01-08,Sierra Madre Occ.,35.8,22.5,28.7
2022-01-09,Sierra Madre Occ.,29.5,17.7,24.0
2022-01-10,Sierra Madre Occ.,32.2,17.1,24.7
2022-01-11,Sierra Madre Occ.,35.8,23.6,29.7
2022-01-12,Sierra Madre Occ.,31.8,22.5,26.4
2022-01-13,Sierra Madre Occ.,34.2,20.1,26.9
2022-01-14,Sierra Madre Occ.,34.1,22.1,26.7
2022-01-15,Sierra Madre Occ.,33.7,19.3,25.9
2022-01-16,Sierra Madre Occ.,36.6,23.5,30.5
2022-01-17,Sierra Madre Occ.,35.6,23.8,28.0
2022-01-18,Sierra Madre Occ.,31.6,22.0,27.1
2022-01-19,Sierra Madre Occ.,33.2,18.9,27.0
2022-01-20,Sierra Madre Occ.,36.7,22.3,29.1
2022-01-21,Sierra Madre Occ.,30.1,18.2,24.9
2022-01-22,Sierra Madre Occ.,36.2,22.4,30.4
2022-01-23,Sierra Madre Occ.,28.6,17.3,23.7
2022-01-24,Sierra Madre Occ.,38.8,23.6,30.0
2022-01-25,Sierra Madre Occ.,32.7,18.7,25.5
2022-01-26,Sierra Madre Occ.,31.8,20.7,26.3
2022-01-27,Sierra Madre Occ.,35.1,19.7,27.8
2022-01-28,Sierra Madre Occ.,28.0,15.6,22.0
2022-01-29,Sierra Madre Occ.,28.9,20.4,25.1
2022-01-30,Sierra Madre Occ.,30.7,18.4,23.8
2022-01-31,Sierra Madre Occ.,32.7,14.2,22.5
2022-02-01,Sierra Madre Occ.,31.3,19.4,25.8
2022-02-02,Sierra Madre Occ.,33.3,18.5,26.6
2022-02-03,Sierra Madre Occ.,32.3,19.7,25.9
2022-02-04,Sierra Madre Occ.,29.3,18.0,23.5
2022-02-05,Sierra Madre Occ.,29.6,18.4,24.3
2022-02-06,Sierra Madre Occ.,36.5,24.5,29.2
2022-02-07,Sierra Madre Occ.,30.3,19.2,24.0
2022-02-08,Sierra Madre Occ.,32.3,18.2,25.6
2022-02-09,Sierra Madre Occ.,31.7,16.9,25.8
2022-02-10,Sierra Madre Occ.,27.6,14.8,21.4
2022-02-11,Sierra Madre Occ.,37.3,23.6,28.6
2022-02-12,Sierra Madre Occ.,30.6,16.4,22.4
2022-02-13,Sierra Madre Occ.,31.3,20.2,26.0
2022-02-14,Sierra Madre Occ.,29.5,16.8,23.6
2022-02-15,Sierra Madre Occ.,28.1,14.4,22.1
2022-02-16,Sierra Madre Occ.,34.3,20.8,27.7
2022-02-17,Sierra Madre Occ.,28.9,15.3,23.2
2022-02-18,Sierra Madre Occ.,30.3,16.0,20.7
2022-02-19,Sierra Madre Occ.,28.5,14.5,22.1
2022-02-20,Sierra Madre Occ.,32.3,19.6,24.7
2022-02-21,Sierra Madre Occ.,35.5,22.2,26.6
2022-02-22,Sierra Madre Occ.,28.0,15.5,20.7
2022-02-23,Sierra Madre Occ.,29.6,15.8,22.8
2022-02-24,Sierra Madre Occ.,24.6,11.2,17.1
2022-02-25,Sierra Madre Occ.,31.0,16.6,23.3
2022-02-26,Sierra Madre Occ.,27.2,13.7,20.9
2022-02-27,Sierra Madre Occ.,33.0,16.0,23.4
2022-02-28,Sierra Madre Occ.,27.9,15.1,21.5
2022-03-01,Sierra Madre Occ.,28.9,13.9,21.3
2022-03-02,Sierra Madre Occ.,28.9,16.5,23.8
2022-03-03,Sierra Madre Occ.,24.9,13.4,19.3
2022-03-04,Sierra Madre Occ.,24.6,12.0,18.5
2022-03-05,Sierra Madre Occ.,26.8,14.4,19.8
2022-03-06,Sierra Madre Occ.,29.9,14.3,21.9
2022-03-07,Sierra Madre Occ.,27.4,11.8,19.8
2022-03-08,Sierra Madre Occ.,25.4,10.0,18.5
2022-03-09,Sierra Madre Occ.,25.5,7.0,16.5
2022-03-10,Sierra Madre Occ.,26.1,12.6,20.1
2022-03-11,Sierra Madre Occ.,22.4,11.3,17.1
2022-03-12,Sierra Madre Occ.,23.1,13.9,19.3
2022-03-13,Sierra Madre Occ.,26.7,13.8,20.4
2022-03-14,Sierra Madre Occ.,26.0,12.0,18.2
2022-03-15,Sierra Madre Occ.,26.9,15.0,21.0
2022-03-16,Sierra Madre Occ.,23.8,13.3,17.2
2022-03-17,Sierra Madre Occ.,21.7,11.8,17.1
2022-03-18,Sierra Madre Occ.,21.4,11.5,16.8
2022-03-19,Sierra Madre Occ.,24.3,12.2,17.7
2022-03-20,Sierra Madre Occ.,24.4,13.2,18.6
2022-03-21,Sierra Madre Occ.,19.5,7.7,13.7
2022-03-22,Sierra Madre Occ.,24.4,12.8,18.7
2022-03-23,Sierra Madre Occ.,21.6,11.7,16.7
2022-03-24,Sierra Madre Occ.,22.6,9.5,17.6
2022-03-25,Sierra Madre Occ.,28.2,14.3,20.8
2022-03-26,Sierra Madre Occ.,23.5,9.3,17.2
2022-03-27,Sierra Madre Occ.,19.2,4.2,12.2
2022-03-28,Sierra Madre Occ.,25.1,11.6,17.4
2022-03-29,Sierra Madre Occ.,22.4,7.4,14.8
2022-03-30,Sierra Madre Occ.,20.4,7.7,13.7
2022-03-31,Sierra Madre Occ.,17.0,3.9,11.9
2022-04-01,Sierra Madre Occ.,20.9,9.2,15.8
2022-04-02,Sierra Madre Occ.,23.9,9.9,16.6
2022-04-03,Sierra Madre Occ.,22.7,7.9,15.5
2022-04-04,Sierra Madre Occ.,19.5,5.0,11.1
2022-04-05,Sierra Madre Occ.,20.0,5.8,13.8
2022-04-06,Sierra Madre Occ.,22.5,9.6,15.1
2022-04-07,Sierra Madre Occ.,16.7,4.7,11.0
2022-04-08,Sierra Madre Occ.,22.9,11.7,16.8
2022-04-09,Sierra Madre Occ.,20.5,5.9,12.0
2022-04-10,Sierra Madre Occ.,13.9,0.6,7.9
2022-04-11,Sierra Madre Occ.,19.9,6.6,14.1
2022-04-12,Sierra Madre Occ.,16.3,3.1,8.8
2022-04-13,Sierra Madre Occ.,16.0,2.8,9.8
2022-04-14,Sierra Madre Occ.,22.6,9.2,15.0
2022-04-15,Sierra Madre Occ.,15.6,-0.2,7.4
2022-04-16,Sierra Madre Occ.,18.4,5.0,11.4
2022-04-17,Sierra Madre Occ.,16.7,3.4,10.4
2022-04-18,Sierra Madre Occ.,12.7,3.2,7.2
2022-04-19,Sierra Madre Occ.,15.2,3.7,9.4
2022-04-20,Sierra Madre Occ.,13.7,1.5,8.7
2022-04-21,Sierra Madre Occ.,21.4,9.1,14.2
2022-04-22,Sierra Madre Occ.,13.3,0.5,7.9
2022-04-23,Sierra Madre Occ.,17.9,3.9,9.7
2022-04-24,Sierra Madre Occ.,13.6,0.4,6.8
2022-04-25,Sierra Madre Occ.,12.4,-0.2,5.9
2022-04-26,Sierra Madre Occ.,12.8,0.6,6.1
2022-04-27,Sierra Madre Occ.,15.7,1.6,7.3
2022-04-28,Sierra Madre Occ.,9.2,-0.5,5.7
2022-04-29,Sierra Madre Occ.,12.1,-2.6,4.4
2022-04-30,Sierra Madre Occ.,14.3,2.8,9.2
2022-05-01,Sierra Madre Occ.,11.2,-1.4,4.3
2022-05-02,Sierra Madre Occ.,15.4,1.0,8.1
2022-05-03,Sierra Madre Occ.,10.1,-3.8,2.6
2022-05-04,Sierra Madre Occ.,10.0,-6.7,2.7
2022-05-05,Sierra Madre Occ.,6.5,-8.5,-0.2
2022-05-06,Sierra Madre Occ.,12.9,-2.3,5.7
2022-05-07,Sierra Madre Occ.,7.6,-5.6,1.9
2022-05-08,Sierra Madre Occ.,8.8,-4.2,2.6
2022-05-09,Sierra Madre Occ.,10.3,-4.6,3.5
2022-05-10,Sierra Madre Occ.,8.6,-1.6,2.7
2022-05-11,Sierra Madre Occ.,3.2,-7.5,-0.8
2022-05-12,Sierra Madre Occ.,9.8,-2.7,2.8
2022-05-13,Sierra Madre Occ.,8.0,-2.3,2.6
2022-05-14,Sierra Madre Occ.,8.3,-1.7,3.3
2022-05-15,Sierra Madre Occ.,10.2,-2.5,3.0
2022-05-16,Sierra Madre Occ.,5.9,-4.6,1.4
2022-05-17,Sierra Madre Occ.,8.9,-4.4,3.3
2022-05-18,Sierra Madre Occ.,8.7,-3.8,2.8
2022-05-19,Sierra Madre Occ.,8.1,-4.7,0.0
2022-05-20,Sierra Madre Occ.,6.1,-8.0,-2.6
2022-05-21,Sierra Madre Occ.,4.2,-10.2,-3.2
2022-05-22,Sierra Madre Occ.,8.8,-2.9,1.6
2022-05-23,Sierra Madre Occ.,-0.6,-14.2,-7.1
2022-05-24,Sierra Madre Occ.,6.9,-5.7,-0.2
2022-05-25,Sierra Madre Occ.,4.5,-9.9,-3.1
2022-05-26,Sierra Madre Occ.,10.6,-7.4,1.9
2022-05-27,Sierra Madre Occ.,6.1,-5.7,0.1
2022-05-28,Sierra Madre Occ.,5.1,-11.6,-3.5
2022-05-29,Sierra Madre Occ.,8.1,-4.8,1.2
2022-05-30,Sierra Madre Occ.,5.5,-10.0,-1.7
2022-05-31,Sierra Madre Occ.,5.6,-10.6,-2.9
2022-06-01,Sierra Madre Occ.,5.0,-5.9,-0.9
2022-06-02,Sierra Madre Occ.,2.3,-14.1,-5.4
2022-06-03,Sierra Madre Occ.,5.4,-8.4,-1.7
2022-06-04,Sierra Madre Occ.,2.4,-11.4,-5.3
2022-06-05,Sierra Madre Occ.,3.8,-9.7,-3.2
2022-06-06,Sierra Madre Occ.,3.1,-12.2,-5.0
2022-06-07,Sierra Madre Occ.,4.2,-7.3,-3.2
2022-06-08,Sierra Madre Occ.,1.2,-10.9,-7.2
2022-06-09,Sierra Madre Occ.,2.7,-11.6,-4.5
2022-06-10,Sierra Madre Occ.,1.9,-10.1,-4.1
2022-06-11,Sierra Madre Occ.,0.9,-9.8,-4.8
2022-06-12,Sierra Madre Occ.,1.6,-10.2,-4.0
2022-06-13,Sierra Madre Occ.,2.1,-10.1,-3.8
2022-06-14,Sierra Madre Occ.,2.3,-6.8,-2.6
2022-06-15,Sierra Madre Occ.,-3.5,-14.7,-8.9
2022-06-16,Sierra Madre Occ.,4.1,-11.5,-3.4
2022-06-17,Sierra Madre Occ.,0.5,-13.7,-7.0
2022-06-18,Sierra Madre Occ.,-0.2,-12.4,-5.8
2022-06-19,Sierra Madre Occ.,3.9,-9.7,-3.9
2022-06-20,Sierra Madre Occ.,1.6,-10.2,-3.7
2022-06-21,Sierra Madre Occ.,1.8,-12.5,-7.6
2022-06-22,Sierra Madre Occ.,0.7,-11.9,-5.9
2022-06-23,Sierra Madre Occ.,4.4,-8.3,-2.4
2022-06-24,Sierra Madre Occ.,2.4,-14.5,-5.7
2022-06-25,Sierra Madre Occ.,-0.8,-14.9,-7.3
2022-06-26,Sierra Madre Occ.,-1.2,-17.1,-7.9
2022-06-27,Sierra Madre Occ.,-0.2,-12.3,-6.9
2022-06-28,Sierra Madre Occ.,3.6,-11.1,-2.5
2022-06-29,Sierra Madre Occ.,-0.5,-12.9,-7.3
2022-06-30,Sierra Madre Occ.,1.3,-11.4,-6.1
2022-07-01,Sierra Madre Occ.,-1.5,-14.1,-9.5
2022-07-02,Sierra Madre Occ.,-1.7,-13.2,-7.3
2022-07-03,Sierra Madre Occ.,0.0,-14.4,-8.2
2022-07-04,Sierra Madre Occ.,-2.3,-15.1,-9.1
2022-07-05,Sierra Madre Occ.,-2.0,-14.1,-7.9
2022-07-06,Sierra Madre Occ.,-3.7,-15.8,-10.2
2022-07-07,Sierra Madre Occ.,0.9,-12.6,-7.1
2022-07-08,Sierra Madre Occ.,-2.7,-14.8,-8.0
2022-07-09,Sierra Madre Occ.,-0.3,-12.9,-5.6
2022-07-10,Sierra Madre Occ.,-3.6,-17.4,-10.1
2022-07-11,Sierra Madre Occ.,-3.4,-17.4,-10.7
2022-07-12,Sierra Madre Occ.,-0.7,-13.9,-7.3
2022-07-13,Sierra Madre Occ.,0.1,-13.1,-7.1
2022-07-14,Sierra Madre Occ.,-5.3,-17.4,-10.5
2022-07-15,Sierra Madre Occ.,-1.1,-16.3,-7.3
2022-07-16,Sierra Madre Occ.,-0.8,-14.4,-8.1
2022-07-17,Sierra Madre Occ.,-3.9,-14.9,-10.0
2022-07-18,Sierra Madre Occ.,-2.1,-16.5,-8.1
2022-07-19,Sierra Madre Occ.,-2.6,-14.4,-8.1
2022-07-20,Sierra Madre Occ.,-0.6,-13.3,-6.6
2022-07-21,Sierra Madre Occ.,0.3,-11.3,-7.2
2022-07-22,Sierra Madre Occ.,-1.1,-15.3,-7.8
2022-07-23,Sierra Madre Occ.,-0.7,-13.3,-7.6
2022-07-24,Sierra Madre Occ.,2.3,-10.5,-5.0
2022-07-25,Sierra Madre Occ.,-2.2,-17.1,-10.3
2022-07-26,Sierra Madre Occ.,-3.0,-14.3,-9.5
2022-07-27,Sierra Madre Occ.,-2.1,-13.3,-5.3
2022-07-28,Sierra Madre Occ.,-1.2,-12.6,-6.4
2022-07-29,Sierra Madre Occ.,0.7,-12.6,-6.7
2022-07-30,Sierra Madre Occ.,-2.7,-14.8,-7.9
2022-07-31,Sierra Madre Occ.,-7.8,-19.4,-14.3
2022-08-01,Sierra Madre Occ.,-1.2,-15.5,-7.8
2022-08-02,Sierra Madre Occ.,3.4,-12.5,-4.7
2022-08-03,Sierra Madre Occ.,-0.0,-11.5,-4.5
2022-08-04,Sierra Madre Occ.,-2.2,-16.2,-8.0
2022-08-05,Sierra Madre Occ.,5.7,-6.6,-1.2
2022-08-06,Sierra Madre Occ.,-2.3,-15.1,-9.7
2022-08-07,Sierra Madre Occ.,1.5,-12.4,-7.0
2022-08-08,Sierra Madre Occ.,-0.9,-14.6,-7.3
2022-08-09,Sierra Madre Occ.,2.1,-8.0,-3.9
2022-08-10,Sierra Madre Occ.,-2.4,-16.6,-7.8
2022-08-11,Sierra Madre Occ.,-4.5,-19.4,-12.0
2022-08-12,Sierra Madre Occ.,-1.4,-15.6,-6.9
2022-08-13,Sierra Madre Occ.,-0.9,-13.7,-8.2
2022-08-14,Sierra Madre Occ.,1.5,-12.5,-6.4
2022-08-15,Sierra Madre Occ.,0.0,-15.6,-7.9
2022-08-16,Sierra Madre Occ.,3.5,-12.0,-5.1
2022-08-17,Sierra Madre Occ.,2.3,-15.6,-7.3
2022-08-18,Sierra Madre Occ.,0.1,-12.1,-5.8
2022-08-19,Sierra Madre Occ.,3.5,-9.7,-2.6
2022-08-20,Sierra Madre Occ.,-1.1,-11.5,-7.1
2022-08-21,Sierra Madre Occ.,1.8,-11.5,-4.7
2022-08-22,Sierra Madre Occ.,5.2,-8.4,-2.3
2022-08-23,Sierra Madre Occ.,-0.7,-13.5,-7.9
2022-08-24,Sierra Madre Occ.,1.1,-10.5,-4.8
2022-08-25,Sierra Madre Occ.,2.5,-9.0,-2.6
2022-08-26,Sierra Madre Occ.,1.6,-11.8,-5.8
2022-08-27,Sierra Madre Occ.,3.6,-9.8,-2.9
2022-08-28,Sierra Madre Occ.,2.2,-9.8,-4.6
2022-08-29,Sierra Madre Occ.,1.8,-13.7,-6.4
2022-08-30,Sierra Madre Occ.,1.5,-12.1,-5.5
2022-08-31,Sierra Madre Occ.,3.8,-10.8,-3.7
2022-09-01,Sierra Madre Occ.,5.3,-8.2,-0.7
2022-09-02,Sierra Madre Occ.,-0.4,-12.4,-6.1
2022-09-03,Sierra Madre Occ.,3.7,-8.7,-1.8
2022-09-04,Sierra Madre Occ.,7.0,-7.8,-0.3
2022-09-05,Sierra Madre Occ.,0.2,-9.3,-4.5
2022-09-06,Sierra Madre Occ.,3.3,-10.9,-3.4
2022-09-07,Sierra Madre Occ.,6.8,-8.7,-1.4
2022-09-08,Sierra Madre Occ.,2.6,-11.7,-4.1
2022-09-09,Sierra Madre Occ.,7.5,-6.8,-0.5
2022-09-10,Sierra Madre Occ.,7.0,-5.6,0.8
2022-09-11,Sierra Madre Occ.,2.0,-9.9,-4.2
2022-09-12,Sierra Madre Occ.,4.4,-10.1,-2.1
2022-09-13,Sierra Madre Occ.,4.5,-6.0,-1.5
2022-09-14,Sierra Madre Occ.,5.1,-6.5,-2.2
2022-09-15,Sierra Madre Occ.,7.4,-7.5,-0.1
2022-09-16,Sierra Madre Occ.,7.4,-4.9,0.7
2022-09-17,Sierra Madre Occ.,3.7,-8.5,-2.5
2022-09-18,Sierra Madre Occ.,7.7,-6.8,-0.1
2022-09-19,Sierra Madre Occ.,7.9,-6.8,1.5
2022-09-20,Sierra Madre Occ.,7.1,-5.3,1.0
2022-09-21,Sierra Madre Occ.,8.9,-5.4,2.5
2022-09-22,Sierra Madre Occ.,10.4,-3.8,2.1
2022-09-23,Sierra Madre Occ.,5.5,-2.8,0.4
2022-09-24,Sierra Madre Occ.,11.2,-2.1,4.6
2022-09-25,Sierra Madre Occ.,9.5,-5.1,1.4
2022-09-26,Sierra Madre Occ.,10.2,-2.7,3.4
2022-09-27,Sierra Madre Occ.,12.5,-2.3,5.3
2022-09-28,Sierra Madre Occ.,11.0,-5.1,4.2
2022-09-29,Sierra Madre Occ.,14.5,-1.6,7.0
2022-09-30,Sierra Madre Occ.,5.7,-7.7,-0.2
2022-10-01,Sierra Madre Occ.,5.6,-7.3,0.1
2022-10-02,Sierra Madre Occ.,9.3,-2.4,3.4
2022-10-03,Sierra Madre Occ.,9.1,-3.1,1.7
2022-10-04,Sierra Madre Occ.,8.6,-4.5,2.5
2022-10-05,Sierra Madre Occ.,16.2,1.5,8.3
2022-10-06,Sierra Madre Occ.,9.8,-2.3,4.4
2022-10-07,Sierra Madre Occ.,10.1,-1.1,4.7
2022-10-08,Sierra Madre Occ.,15.1,1.7,8.4
2022-10-09,Sierra Madre Occ.,12.1,1.3,6.2
2022-10-10,Sierra Madre Occ.,14.5,5.0,9.0
2022-10-11,Sierra Madre Occ.,16.0,1.3,8.2
2022-10-12,Sierra Madre Occ.,12.4,1.5,6.9
2022-10-13,Sierra Madre Occ.,14.6,-0.4,7.2
2022-10-14,Sierra Madre Occ.,13.8,-1.1,5.8
2022-10-15,Sierra Madre Occ.,14.4,1.1,8.6
2022-10-16,Sierra Madre Occ.,13.4,1.0,8.0
2022-10-17,Sierra Madre Occ.,11.0,0.4,4.9
2022-10-18,Sierra Madre Occ.,15.8,3.2,8.2
2022-10-19,Sierra Madre Occ.,13.2,2.1,7.6
2022-10-20,Sierra Madre Occ.,13.1,3.3,8.0
2022-10-21,Sierra Madre Occ.,14.0,1.5,8.1
2022-10-22,Sierra Madre Occ.,16.8,0.2,7.6
2022-10-23,Sierra Madre Occ.,19.1,6.6,12.9
2022-10-24,Sierra Madre Occ.,17.4,5.4,11.5
2022-10-25,Sierra Madre Occ.,19.3,4.5,11.6
2022-10-26,Sierra Madre Occ.,14.8,5.8,11.6
2022-10-27,Sierra Madre Occ.,14.9,4.3,8.2
2022-10-28,Sierra Madre Occ.,22.7,7.5,14.0
2022-10-29,Sierra Madre Occ.,17.9,4.0,9.8
2022-10-30,Sierra Madre Occ.,23.7,10.9,15.6
2022-10-31,Sierra Madre Occ.,19.0,6.4,14.4
2022-11-01,Sierra Madre Occ.,20.7,7.8,14.7
2022-11-02,Sierra Madre Occ.,19.3,4.6,11.2
2022-11-03,Sierra Madre Occ.,21.4,6.7,14.1
2022-11-04,Sierra Madre Occ.,21.2,8.7,14.5
2022-11-05,Sierra Madre Occ.,20.2,9.7,15.7
2022-11-06,Sierra Madre Occ.,22.4,9.3,17.1
2022-11-07,Sierra Madre Occ.,24.4,10.2,15.8
2022-11-08,Sierra Madre Occ.,18.9,8.0,13.7
2022-11-09,Sierra Madre Occ.,23.3,9.7,16.5
2022-11-10,Sierra Madre Occ.,16.3,3.1,10.7
2022-11-11,Sierra Madre Occ.,22.3,9.6,17.2
2022-11-12,Sierra Madre Occ.,21.7,8.8,16.4
2022-11-13,Sierra Madre Occ.,23.7,9.3,16.8
2022-11-14,Sierra Madre Occ.,24.4,11.2,17.5
2022-11-15,Sierra Madre Occ.,22.7,11.3,17.2
2022-11-16,Sierra Madre Occ.,23.8,11.0,18.1
2022-11-17,Sierra Madre Occ.,27.5,12.5,18.2
2022-11-18,Sierra Madre Occ.,23.2,9.9,16.8
2022-11-19,Sierra Madre Occ.,26.1,16.7,21.8
2022-11-20,Sierra Madre Occ.,27.6,10.7,19.4
2022-11-21,Sierra Madre Occ.,22.6,11.3,16.1
2022-11-22,Sierra Madre Occ.,27.3,14.1,19.8
2022-11-23,Sierra Madre Occ.,26.3,14.9,20.3
2022-11-24,Sierra Madre Occ.,25.9,14.0,19.4
2022-11-25,Sierra Madre Occ.,25.2,11.0,19.4
2022-11-26,Sierra Madre Occ.,26.5,11.2,18.5
2022-11-27,Sierra Madre Occ.,26.8,17.0,20.9
2022-11-28,Sierra Madre Occ.,30.4,14.8,22.3
2022-11-29,Sierra Madre Occ.,26.4,16.7,20.3
2022-11-30,Sierra Madre Occ.,24.9,12.3,19.8
2022-12-01,Sierra Madre Occ.,30.3,17.5,23.1
2022-12-02,Sierra Madre Occ.,27.1,13.8,20.3
2022-12-03,Sierra Madre Occ.,24.3,10.4,17.9
2022-12-04,Sierra Madre Occ.,30.4,12.9,22.0
2022-12-05,Sierra Madre Occ.,28.7,16.0,22.2
2022-12-06,Sierra Madre Occ.,21.8,10.7,17.7
2022-12-07,Sierra Madre Occ.,25.1,13.5,20.4
2022-12-08,Sierra Madre Occ.,28.5,13.5,21.8
2022-12-09,Sierra Madre Occ.,27.2,14.5,20.1
2022-12-10,Sierra Madre Occ.,33.4,15.6,24.2
2022-12-11,Sierra Madre Occ.,28.7,14.7,21.6
2022-12-12,Sierra Madre Occ.,29.7,18.1,23.0
2022-12-13,Sierra Madre Occ.,31.9,18.6,23.4
2022-12-14,Sierra Madre Occ.,23.7,12.5,20.6
2022-12-15,Sierra Madre Occ.,33.4,20.4,26.7
2022-12-16,Sierra Madre Occ.,29.6,16.6,22.6
2022-12-17,Sierra Madre Occ.,32.3,18.5,25.5
2022-12-18,Sierra Madre Occ.,28.4,17.4,22.3
2022-12-19,Sierra Madre Occ.,29.3,17.0,22.7
2022-12-20,Sierra Madre Occ.,29.9,17.9,24.8
2022-12-21,Sierra Madre Occ.,29.3,18.2,23.9
2022-12-22,Sierra Madre Occ.,29.3,14.2,23.5
2022-12-23,Sierra Madre Occ.,30.3,17.4,24.7
2022-12-24,Sierra Madre Occ.,28.6,17.6,22.3
2022-12-25,Sierra Madre Occ.,30.4,18.9,23.9
2022-12-26,Sierra Madre Occ.,28.5,15.6,22.7
2022-12-27,Sierra Madre Occ.,32.3,19.6,25.2
2022-12-28,Sierra Madre Occ.,31.2,17.4,24.7
2022-12-29,Sierra Madre Occ.,30.3,17.8,22.2
2022-12-30,Sierra Madre Occ.,35.8,21.7,29.9
2022-12-31,Sierra Madre Occ.,30.9,17.4,24.2
2023-01-01,Sierra Madre Occ.,31.6,20.0,25.3
2023-01-02,Sierra Madre Occ.,31.9,19.0,25.8
2023-01-03,Sierra Madre Occ.,32.6,22.0,28.4
2023-01-04,Sierra Madre Occ.,31.8,18.8,25.0
2023-01-05,Sierra Madre Occ.,33.1,20.6,27.0
2023-01-06,Sierra Madre Occ.,32.6,18.1,24.7
2023-01-07,Sierra Madre Occ.,30.7,18.0,26.1
2023-01-08,Sierra Madre Occ.,35.3,24.1,30.0
2023-01-09,Sierra Madre Occ.,29.6,15.5,23.1
2023-01-10,Sierra Madre Occ.,32.4,18.7,27.0
2023-01-11,Sierra Madre Occ.,33.9,20.5,27.5
2023-01-12,Sierra Madre Occ.,34.9,20.8,27.6
2023-01-13,Sierra Madre Occ.,31.0,14.0,22.7
2023-01-14,Sierra Madre Occ.,30.0,15.4,23.2
2023-01-15,Sierra Madre Occ.,32.0,19.4,24.9
2023-01-16,Sierra Madre Occ.,29.6,19.5,25.9
2023-01-17,Sierra Madre Occ.,33.7,17.0,26.3
2023-01-18,Sierra Madre Occ.,34.4,19.9,27.4
2023-01-19,Sierra Madre Occ.,30.7,20.0,25.5
2023-01-20,Sierra Madre Occ.,31.7,17.8,23.9
2023-01-21,Sierra Madre Occ.,28.1,15.2,22.0
2023-01-22,Sierra Madre Occ.,30.2,17.6,24.2
2023-01-23,Sierra Madre Occ.,32.5,21.1,27.3
2023-01-24,Sierra Madre Occ.,27.5,11.5,20.3
2023-01-25,Sierra Madre Occ.,33.0,20.3,26.4
2023-01-26,Sierra Madre Occ.,33.6,20.2,27.5
2023-01-27,Sierra Madre Occ.,31.7,18.3,24.6
2023-01-28,Sierra Madre Occ.,31.4,19.8,25.9
2023-01-29,Sierra Madre Occ.,30.9,17.8,24.8
2023-01-30,Sierra Madre Occ.,31.3,18.8,25.1
2023-01-31,Sierra Madre Occ.,31.5,17.3,25.9
2023-02-01,Sierra Madre Occ.,31.2,18.3,24.9
2023-02-02,Sierra Madre Occ.,30.9,17.2,24.6
2023-02-03,Sierra Madre Occ.,33.5,19.4,25.2
2023-02-04,Sierra Madre Occ.,29.8,15.5,23.6
2023-02-05,Sierra Madre Occ.,31.5,16.8,24.6
2023-02-06,Sierra Madre Occ.,32.5,20.5,26.0
2023-02-07,Sierra Madre Occ.,30.2,14.1,22.1
2023-02-08,Sierra Madre Occ.,33.4,19.5,26.4
2023-02-09,Sierra Madre Occ.,31.3,15.8,22.9
2023-02-10,Sierra Madre Occ.,32.3,19.0,26.6
2023-02-11,Sierra Madre Occ.,33.8,21.2,27.5
2023-02-12,Sierra Madre Occ.,33.8,17.3,25.0
2023-02-13,Sierra Madre Occ.,34.0,21.2,27.2
2023-02-14,Sierra Madre Occ.,28.4,13.8,21.7
2023-02-15,Sierra Madre Occ.,28.2,16.2,22.2
2023-02-16,Sierra Madre Occ.,36.3,21.8,27.9
2023-02-17,Sierra Madre Occ.,27.4,12.0,18.1
2023-02-18,Sierra Madre Occ.,31.3,17.1,24.0
2023-02-19,Sierra Madre Occ.,27.0,12.8,20.5
2023-02-20,Sierra Madre Occ.,28.8,13.8,22.6
2023-02-21,Sierra Madre Occ.,28.8,14.4,22.4
2023-02-22,Sierra Madre Occ.,29.0,17.2,23.4
2023-02-23,Sierra Madre Occ.,29.3,17.2,23.7
2023-02-24,Sierra Madre Occ.,30.8,16.6,24.2
2023-02-25,Sierra Madre Occ.,25.9,13.1,18.9
2023-02-26,Sierra Madre Occ.,29.5,14.3,23.3
2023-02-27,Sierra Madre Occ.,28.1,11.5,20.7
2023-02-28,Sierra Madre Occ.,27.2,13.8,21.7
2023-03-01,Sierra Madre Occ.,26.4,10.9,19.5
2023-03-02,Sierra Madre Occ.,27.3,14.3,19.7
2023-03-03,Sierra Madre Occ.,26.9,14.6,21.6
2023-03-04,Sierra Madre Occ.,26.9,14.9,20.4
2023-03-05,Sierra Madre Occ.,27.4,11.0,20.5
2023-03-06,Sierra Madre Occ.,28.6,16.3,23.6
2023-03-07,Sierra Madre Occ.,25.0,14.7,21.1
2023-03-08,Sierra Madre Occ.,27.1,14.1,19.9
2023-03-09,Sierra Madre Occ.,20.8,8.7,15.2
2023-03-10,Sierra Madre Occ.,26.3,12.4,18.6
